,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
,,,,,,,,,,,,,,,,,,,,,,,,,14.77335857,14.76321427,14.87196666,13.58896376,14.36162744,15.47478607,16.01319439,17.73396938,18.8614617,19.30147319,18.16736244,18.61219992,17.99512981,18.39500108,18.25410139,19.06732217,19.70132175,19.71621627,20.7361135,20.86232652,21.60507627,21.71401771,22.68950822,22.00559438,21.63382005,22.9601171,25.21903258,26.14092757,27.46241562,27.51117094,27.7022652,28.18412547,28.03561578,27.42612599,27.02633838,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.69046595,14.784986,16.43267869,15.70913402,15.90181051,17.85048507,18.34123339,15.7083103,14.37692409,16.08781009,16.65314139,17.60451137,16.13595392,19.05803693,19.2437066,18.95751875,19.1531791,19.61373131,23.24717703,22.43090117,21.07764677,20.83003515,20.98186221,20.04817121,21.0303611,22.65401294,22.07951482,24.04959059,25.11721665,26.07184448,28.62491682,23.97167165,25.33209814,24.39922099,27.19160601,27.79144209,26.04156625,28.1188399,26.61656669,29.28629269,26.67918328,26.65839797,27.21512053,29.50377002,36.08697529,38.07579251,38.89730246,41.93082687,37.85054999,40.11223583,40.2202988,39.59041148,38.34742441,34.02320189,34.26779992,32.11673465,30.17269022,30.81897846,31.69840611,29.6677177,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,23.98482247,23.50903132,24.55567548,26.29274193,28.43629401,22.86856047,24.8874705,27.35717792,28.45467326,32.36028602,27.26641422,27.80361995,27.217107,23.34748292,22.30220895,19.55589259,18.35899252,16.71769471,16.2963565,18.38794235,21.50136692,19.64919032,16.61702884,15.45069102,16.49422866,18.85042475,20.50630875,22.23719764,24.1293578,24.67756363,24.53393026,24.28220218,24.08939139,25.74786989,27.23857028,30.3310813,31.87984607,29.22843109,24.60323893,20.23433857,17.24215869,17.08068253,20.22579431,18.74768638,22.23729052,25.71417498,37.41433464,33.41051841,23.77577354,43.82105191,
25.14992349,25.18177509,24.42900864,19.24204227,26.61177038,31.85649698,34.21859322,34.14664399,41.40166246,40.15457793,40.63640361,34.80559586,40.10562767,35.07305995,31.02928588,41.39515121,48.09033586,48.42888431,39.12511912,25.00817107,47.86489312,40.07582143,26.77318771,36.26825043,33.04526809,24.27498805,22.21311825,20.09297779,17.13393999,23.04793843,33.02184263,42.17457939,42.19989329,30.39529102,23.29458769,30.18017186,37.7860856,35.54283951,33.85893481,32.54166538,35.10053349,35.25181669,39.054111,42.10526704,45.99878784,38.71766358,38.64911736,39.72894514,41.75745309,40.89817092,40.26244925,36.88110107,40.34027493,38.69143252,39.9058962,34.033613,33.22781478,34.73798655,35.10014659,40.65095192,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1473475,43.42228723,18.22687573,21.30190844,16.91689869,22.15526495,18.91759881,9.341719092,15.1861043,11.29880848,15.87716623,15.48409447,13.4604626,26.9,25.7,24.69440154,20.77149261,16.73632658,12.87268734,,
,,,,,,,,,,27.76601314,37.13188242,31.64926549,35.98311423,40.39931193,39.43481234,31.98833572,33.37704358,27.5640582,27.86246906,30.06944262,29.78018513,31.16874139,23.3647073,25.75526713,23.08559384,20.48664248,23.01209803,23.15876161,20.90169508,21.09290468,22.26463763,20.12279172,18.79720505,17.79023562,18.16420481,20.72474379,21.74196447,25.89280846,23.59754068,24.99279153,22.93326182,19.84933385,21.30717954,24.75707097,29.47646451,36.19366045,30.03257009,26.20144695,15.00518161,13.90408738,15.48483521,16.07580438,15.39993086,17.29274576,19.55069764,21.22976619,22.01939413,21.95507183,20.12841021,
,,,,,,,,,,29.4533459,32.21974759,32.31118683,33.17201936,31.40722671,31.44463668,26.39264911,24.18401881,26.48870637,27.3247735,23.82650462,22.45642813,24.4701397,24.91013579,23.27842526,19.75347722,19.39082446,19.75559865,18.76436204,18.12095565,20.27353525,26.25532656,26.01916067,26.6657302,26.03707146,26.24420912,26.37635399,25.22377765,23.47578685,23.87818209,23.14545671,22.75891619,21.06178457,19.84467944,19.9561575,20.66379707,20.62237439,21.48294868,20.3343225,18.47309267,18.88195827,20.91721169,21.31297004,20.07921436,20.59406412,19.94650811,21.09909317,21.47782864,21.70663008,21.35690797,
,,,,,,,,,,26.00609747,23.83427163,22.93537596,26.35898667,29.77102327,23.77738998,26.59777671,24.44195694,23.88776374,24.42132326,26.76768967,24.69333438,23.73429135,22.24825121,23.31173246,23.17087621,21.7480839,22.12843335,22.57904823,22.32880792,22.55862774,22.1990545,21.5677759,19.07248029,19.00764429,20.04234383,19.35508021,19.50169601,19.73448621,20.23311928,20.86457579,20.84335784,21.57123349,21.17937479,21.26244303,21.16937113,21.95761566,22.24604571,21.77851442,19.50875568,20.57979516,20.46808872,17.78951287,16.89239376,16.95920181,17.10726702,17.56102831,18.05407117,18.51911431,18.08368445,
29.72405729,28.312032,26.71761593,24.1679918,26.92312849,26.51209677,28.01889201,29.27592013,34.87599646,35.1566435,31.53938421,32.08827199,27.33652978,31.5018315,24.32382364,25.76911344,18.2131738,12.2262469,15.0452182,19.21863682,15.90580545,20.29810247,20.86891238,22.25876677,23.12229467,24.30381182,16.94417282,20.64906533,23.62214134,26.61116545,25.8843923,24.36427588,29.82855891,25.26193248,24.23185867,25.25957395,25.55400098,25.69477369,22.60066257,21.26335084,23.46333789,25.8803612,27.33771823,26.24763549,26.46721089,26.94237701,28.4225128,26.57119436,24.35053998,21.05626776,20.20652665,21.43633201,19.93317231,21.26229282,22.47607583,21.35379131,21.28134328,22.53587138,23.33656778,23.33656778,
,,,,,,,,,,,,,,,,34.09130971,40.25202781,33.07769676,31.54198473,37.17376374,46.02747291,39.44481484,33.01242584,29.91045714,21.05309898,19.83425003,22.55015731,22.66195088,23.23597989,30.7966774,24.96619337,33.47604574,36.62705099,33.29273196,32.96359776,30.52395983,25.72628182,21.81880371,21.57048662,22.36206412,21.0566259,20.0964027,20.8406422,27.38472477,34.14914173,28.34001938,30.26771875,29.59364229,27.63362318,28.85284042,26.3384294,24.33512416,21.46987124,21.05128213,20.43451617,19.0391716,19.48603097,18.91035725,18.5656711,
,,,,,,,,,,41.0944944,37.65581721,37.41655863,40.09388654,39.30085697,34.51921843,33.53625907,32.49219279,32.55271699,34.22227182,33.95775788,32.75942815,31.5966339,30.12303596,30.06064597,30.01168763,29.97070315,30.94321627,33.04842936,33.86056022,34.5105526,34.2249921,32.48936787,30.67903515,29.54485774,29.88285636,30.86515221,29.95099622,28.51517087,27.11881302,27.30713149,26.56051089,24.65550435,24.39723113,24.34862277,24.74947189,24.74862858,24.48344725,24.54784828,21.32367452,21.29748564,22.10330102,22.65442345,23.19090989,23.91610038,24.02266959,23.41850389,24.01004291,24.32454711,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.50912106,20.02508233,28.70407454,23.3192597,16.14663948,15.5982639,15.80456174,17.77616505,18.13904803,26.87642284,27.28772328,25.70391259,26.31108968,30.96976804,33.90079132,35.52669949,27.5064843,29.41456452,25.37354902,22.99814602,25.22966023,24.56960536,25.79024724,27.9079156,27.82758289,26.35248437,25.25821271,26.7574732,
,,,,13.06420449,14.39394484,18.61024061,20.1726488,20.04882893,19.37218009,24.39667517,23.91598703,22.31730003,25.81122566,25.75563307,18.13989346,20.2442178,23.72332115,29.78928932,18.1327783,24.50714062,22.91344169,21.86021484,20.92506552,19.81103195,25.32482373,21.76803717,24.28943287,25.44904102,24.86207761,24.1640929,20.97051486,16.92083908,17.61043506,19.29324297,21.8197611,15.00382269,15.14098814,16.69271641,15.52141487,17.41409062,18.79034052,15.13821589,16.48214939,16.96249556,17.64968479,18.6335854,20.45697839,19.61271142,19.33262283,20.84090196,21.70275889,21.47559789,20.10556175,22.43165798,21.46595655,18.25545118,19.03416527,17.94529013,17.40169152,
,,,,,,,,,,,,,,,,,,,,,,,,,,,31.27035831,31.08504399,35.46666667,24.06542056,15.35135135,19.92445703,11.66638654,9.013079073,18.34054914,25.19733496,21.68013114,15.44407192,18.02621861,20.01003707,17.99928265,17.60669154,11.83001595,14.48839277,16.41820748,24.19576081,26.64299703,28.94896003,27.27035541,27.4015936,25.47296383,34.9610737,33.89883556,36.75672708,34.67146926,33.93917929,32.90209146,36.01662915,32.92880308,
20.17937058,17.77777801,18.18181795,17.64705744,15.69343204,13.48684211,18.125,14.83679538,14.20911497,13.908873,12.53132823,,,,,,,,,,,,,,,,,,,,,,,11.8804071,11.93855081,14.55231684,14.72005581,15.02049984,11.83376966,16.98372802,17.41524687,18.65986306,18.1245154,20.09876028,16.20760935,18.46570017,22.51697645,21.19729133,18.61672786,21.35991038,17.3676572,17.09791455,18.51134231,20.00891695,22.09450019,22.4529982,22.70583248,22.89196799,23.44825618,24.23348873,
,,,,,,,,,,,,10.99797622,9.398902187,6.001644286,4.800722485,6.599286564,6.398992645,20.69873418,14.61917751,23.89411765,35.19166667,46.2825,46.1547619,33.90851064,38.12826087,46.93333333,52.08333333,44,43.86538462,66.47058824,45.81967213,40,,,,,,,,,,,,,,,,12.34664082,16.30906596,14.33288485,18.19451304,27.50942924,31.78349962,29.93082969,41.64636154,33.96168212,29.84800989,31.67814852,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.52189226,12.69515065,14.07368939,18.78736452,15.41342202,14.76322785,21.69744951,22.20124541,27.09787938,29.93410646,26.324823,24.97673066,21.47995407,26.01089139,32.59962049,28.5263098,27.63597922,30.10570665,34.48448588,37.47388303,34.03062547,32.15998454,31.96698704,32.47674431,32.297977,32.27005198,32.61401086,32.58555208,34.81571591,36.71606701,39.55305296,41.23401783,38.73834045,37.65429611,38.51260183,38.94948795,39.42351944,37.18862188,27.77904874,31.01282773,32.8936287,31.60293756,31.09283276,32.27961522,32.54955312,32.50818478,32.99330799,33.09748305,33.6668294,29.39998973,32.55211358,33.31942582,31.31664675,29.88532729,29.79047863,29.52928082,30.1426786,32.28806347,31.48718418,31.34804024,
,,,,,15.75433912,17.68149883,21.33027523,17.98107256,19.11021234,12.12121212,9.379071456,9.303278689,9.513122623,6.776816333,12.72440457,16.54295909,23.31597208,20.2354431,13.65098435,13.92068172,16.63087788,25.19356841,24.78597595,21.02413113,18.85428392,22.10997561,17.54423342,15.69580156,12.29892586,17.62511305,41.85571097,22.36334124,17.19154206,16.15176217,14.75862409,15.10430476,13.63898031,18.45190666,14.55554707,10.66523772,14.3046729,17.12769629,16.63255579,18.18550298,16.42676703,16.15772239,20.45665212,17.62982145,17.96584492,17.65852862,13.54449848,12.83498521,14.35148536,16.29019399,25.42808492,29.95882707,27.73084224,25.20570973,,
20.85603328,21.70363771,19.92645245,19.64830486,20.27201818,20.98887688,20.84376543,19.62433226,20.54772569,22.45660104,22.45097577,22.16306928,22.1153901,23.05933135,24.57356414,26.25518118,24.70797107,25.1021221,25.5493332,24.73442185,24.49922489,24.26477574,22.35157776,18.31199915,17.67636825,19.25271053,18.84049294,21.00320666,22.62810731,22.98261604,19.52711072,19.74197932,20.03871469,20.98477096,22.16131132,19.01294165,18.9252288,20.41860221,21.15730698,19.37171267,19.98056477,19.48876739,18.02209857,17.64507048,19.21768747,19.2668139,20.33857814,21.79865336,22.75271205,20.22071728,21.58440713,21.93844677,21.89678875,21.85378099,21.08020536,19.64195352,18.47102522,18.10471223,18.02236443,17.64861644,
,,,,,,,,,,,,,,,,,,,,,,,,6.178861969,7.042253955,6.931279694,10.18907515,13.50085184,,,,,,,,,,,,13.41565796,13.54360717,29.04042318,27.77152163,31.75424351,34.0580868,30.06954104,32.31224303,31.68198579,33.93847055,27.46248774,28.06780253,32.50425528,30.64732204,29.8013514,31.5566516,29.0076541,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.31269096,29.27333838,29.27333838,31.036396,36.65279338,36.45508364,34.79249868,29.21649485,28.40261578,22.83110247,20.41122214,22.81354531,18.74826822,19.16102395,23.06761396,22.96601096,20.54809108,24.28208962,27.9963212,26.92101617,24.93725851,26.84636575,24.77649482,27.59512209,24.94671122,22.21809406,22.69995056,21.37507414,20.79216357,18.47307087,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.500091533,26.10364238,26.10312837,23.79807487,21.27659978,19.45454162,19.45433423,19.45388201,19.50143685,19.45461538,19.45463463,19.45451209,19.45433664,19.45440496,19.49329517,20.15732452,20.08404351,20.48614575,12.92892157,22.81557305,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.61576054,13.1121256,12.15071795,16.28054008,16.33089194,12.16104869,15.50164204,12.36129762,11.96044577,9.481002038,11.84062851,10.74612403,13.51683838,19.35899613,11.63894656,9.516585449,21.02966841,26.10140065,29.82977726,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.63379254,21.49185396,19.67209725,19.55736913,20.08911816,20.8390483,20.78291433,19.64658493,20.49810023,22.25670947,22.25964339,22.06345473,21.92847769,22.72761932,24.50632407,25.80439696,24.30628457,24.57141652,25.17560165,24.43076091,24.31182684,24.14337913,21.8158703,17.96562378,17.64758336,19.01269096,18.68547422,20.91255132,22.40568517,22.84627492,19.70934775,19.83908824,20.20429227,21.21354529,22.24409541,19.42522274,19.37505459,20.78169629,21.44369821,19.56026633,20.14104309,19.59214246,18.17893088,17.81766082,19.24428398,19.36824707,20.35797263,21.74504897,22.91179388,20.20991624,21.58055018,21.99380754,22.07582759,21.98782876,21.16623704,19.82248427,18.63682613,18.2436871,18.32478575,17.97583234,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.37978546,,12.71040495,,,,,,,,,,20.98236102,21.22814706,21.77616479,22.39903513,22.63780561,22.64131499,22.34812934,22.91286734,23.29610402,25.41776682,24.51863531,26.84836464,27.16969829,27.74245405,27.87268887,28.59527962,28.35720484,28.11344818,26.38549162,,
,,,,,,,,,,,,,,,,,,,,,,,,,,14.44809582,14.25103021,10.55565364,12.35902595,13.43846243,14.17639014,17.38602526,18.45524175,18.12056233,16.45521872,16.99338301,14.96113836,15.4322013,15.0490363,16.50141432,17.41521191,18.42160821,19.26245301,17.67425926,17.70352156,18.40471732,20.32546567,18.42593952,18.97903759,20.54713819,24.12822543,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.20656764,17.29101883,15.33395506,17.00455319,14.44382623,12.53092528,14.33369318,15.23735753,15.85183803,19.27319367,18.94759953,17.06761566,17.30176428,13.73614432,15.7124227,15.57737894,16.21031023,14.44502431,20.04922067,25.82129154,33.76824447,27.77483677,30.76140188,28.89120978,25.82701339,23.82263279,23.65969444,23.33229973,22.7775225,21.72447606,22.20588967,22.87018759,24.27536487,25.55723479,27.02716704,25.73108786,24.24908349,24.38614266,25.1367897,27.29051514,28.03927368,22.0040128,23.28905072,22.02046895,25.25376152,26.82745552,27.97990935,27.95214336,27.55238306,24.43386575,30.35247245,33.36387203,39.05554097,33.24941584,32.30951506,31.1813887,27.85217934,31.59487287,30.43523369,27.38846199,
16.93303717,17.09466658,17.60006596,17.17598284,17.23590262,18.18312541,17.71897383,16.80275476,16.04363538,17.02127319,18.05432428,18.18843678,16.7970588,19.12375762,20.34893606,21.60293508,21.89540269,22.75462068,25.28845117,24.2414141,23.42117619,28.58295387,28.36399298,26.73909177,25.10003408,23.75040112,23.55230587,23.66898531,24.34867162,25.74382779,26.88459302,24.65485175,25.45300508,25.31353148,26.66206728,26.13839365,24.83229211,25.66566796,25.68860572,25.97018333,24.51677697,24.87421164,24.90694111,26.20091799,29.33421792,30.17101655,30.57406304,32.3370977,30.961816,31.63152973,31.08630423,30.4836201,29.9338303,28.14762468,28.23735375,27.91489716,27.25874164,27.48975776,28.23470678,27.50027467,
25.81673007,23.34371558,16.9332657,19.15464206,20.60220527,21.97135228,23.1374809,20.37905479,21.16069158,21.97688887,25.30735675,25.49229715,24.66906123,25.82742921,26.70876094,28.52434043,27.67326618,28.24002192,29.62476845,28.3883778,28.55927407,28.69794036,27.22827165,26.32754591,26.29532811,27.70510015,27.12615281,27.72949115,28.89315463,29.43837351,27.93985123,28.47241054,29.61779331,30.37628043,29.53651015,28.63618348,27.95590809,27.48580082,26.32094961,25.26318096,25.55240581,26.32270465,26.06990419,27.7220877,29.56157391,29.24200077,29.6255216,30.69331928,31.56029583,31.1542167,32.35199575,32.59615067,32.45708756,32.13991173,31.66334017,30.40547388,29.79139245,30.0147939,30.19546894,29.96497169,
2.024291498,3.921568627,7.023411371,8.630952381,9.703504043,11.47959184,10.12345679,11.57571462,12.30348599,11.67232598,10.18329939,9.140767824,11.25401929,14.26872771,12.68292683,18.08318264,34.26791277,23.7953599,25.02157032,32.746623,37.04275513,37.59910761,,,,,,,,,,,,,,,,,,,,,,,,,,23.77094791,27.39206443,29.1600617,30.82162268,24.91697429,33.96264411,32.09301711,34.23328331,30.89406317,26.79791684,26.66007069,29.66659819,33.26415776,
31.92869754,21.5528574,16.63605202,20.69879972,22.11556972,24.0542593,26.4069209,21.66662547,22.69113025,23.4066957,28.03834502,28.71042156,27.09210568,28.77749295,29.85542097,30.91333075,29.0489436,29.54741661,32.12182496,31.31615371,30.54530956,29.73935738,28.5591276,27.54475937,28.8548299,32.03434219,30.84761746,31.19059216,31.9397339,32.69621976,29.79189482,31.14059307,32.43095436,34.01305128,32.54163905,30.70976333,29.92318121,28.75429831,27.10948498,25.96861453,26.57325361,27.88262282,27.81120606,29.54937028,30.95862303,30.24273502,30.45803767,31.83884843,33.01696669,32.45233807,33.86714954,34.0733583,33.87725009,33.62653057,33.15748191,31.7511813,31.40952096,31.43067024,31.49059192,31.70524218,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.79479506,21.11234211,24.6218725,24.3796183,21.39656884,18.83263051,19.08929483,20.80901102,21.96890618,22.88795697,24.26625207,26.94713168,32.30990742,28.12396251,12.6569993,18.12570546,21.96246481,19.76016699,19.52576376,19.62259089,21.26976178,19.20825021,19.19534012,20.27590295,17.46430597,
,,,,,,,,,,22.52365286,25.89798174,24.88020725,23.62367178,18.48305238,19.98592228,19.86612085,17.80763869,21.76988408,19.25372336,22.017292,21.42179697,21.68689122,21.25136884,21.58725003,17.70544222,21.1933474,24.11971919,24.90765445,24.59365729,25.31558907,27.05897734,23.53652789,23.71281305,22.43163896,20.94719818,19.54434211,21.13148393,23.34013852,23.18200259,22.26529186,21.76411606,19.69385501,20.45693814,20.31605204,20.97179452,18.28430737,19.20872207,20.69287603,16.2120164,17.88551104,19.44596511,19.37317645,19.017395,19.93973207,19.32393904,19.00234335,18.59657789,17.56217275,17.42677663,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.87427218,19.19652764,21.21703759,25.81703735,22.26254079,24.67753884,28.09802236,28.07536362,30.11072506,33.39875511,35.43349991,40.04439675,41.89186882,35.57306754,22.75087024,20.68478948,26.67316104,27.27300398,25.06407233,24.0759566,23.84032444,21.24684467,22.14415221,23.76321089,22.38464596,
,,,,,,,,,,,,,,,,,,,,,,22.2364308,24.64460638,22.45762712,22.94930021,25.41118421,25.03054859,25.34802148,24.77617479,22.99206503,27.8389136,32.26212818,32.21186025,32.21660852,26.512746,19.76701151,18.82911392,16.1368875,15.97393584,10.46201194,9.307723235,9.954781899,13.72044908,16.15638248,25.68027913,33.71190995,36.74600698,30.56390081,18.60183009,13.30231814,13.82415992,14.70080101,14.05679045,19.61476689,25.12444335,21.58643724,19.46220245,17.17986084,14.18708445,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.24347441,9.695464011,11.4344909,12.01055022,10.45456442,10.61662198,10.09892896,13.25246497,12.58834129,14.19449104,18.48559013,17.94463888,15.27950311,16.86300515,20.45915325,25.38793222,29.19775238,32.50939491,25.43423868,24.49269055,30.35348265,31.71888457,33.42852203,26.3485595,31.1128523,30.67794612,27.48215829,25.11699806,24.44381647,30.27081388,31.06029454,27.32216106,27.71036859,26.47419556,25.66747298,25.39394203,24.47144061,24.92166377,27.80506118,25.83248185,26.35569717,27.61469972,27.21162871,29.03533518,30.93419179,30.27960726,30.90230834,33.88537983,39.08912504,35.04622015,34.07441016,35.77700631,35.01906518,34.67513361,32.53790891,30.80095147,32.39129555,32.62392467,33.40138552,32.19168324,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.87669597,24.24536028,23.81354663,25.8731283,22.88355024,23.94695909,23.28235983,21.66018247,23.17759875,26.35915022,30.82556305,32.74808062,38.10555493,39.22791869,23.14189738,23.85178682,24.04867092,24.19851865,24.93820047,26.21880775,23.59500904,21.98210418,22.77754991,25.61476944,25.95217245,
6.961362538,5.8355142,5.044498679,6.758229906,7.070196366,6.500634036,8.53281324,9.264742035,10.31932152,10.78345469,9.912717366,11.21947335,8.819759241,9.097383528,8.660183993,8.137158292,8.134726114,8.078257039,9.586574396,16.09393071,46.58965819,35.68788595,26.3480536,25.99914214,26.82163614,18.76390559,20.50558138,25.00070536,17.6010365,40.7488309,35.96231421,30.67470925,36.09386686,37.87512495,32.87287107,8.870919191,9.526116187,10.1519133,12.24653094,12.2933453,11.93054641,14.50921734,10.97024314,13.72456569,21.15102512,19.3271127,20.311268,26.51793134,38.74609785,37.22189435,27.02739056,23.35116381,20.16891327,16.51290975,16.49068711,15.99188375,16.36599162,15.80637733,19.61483986,21.94970397,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85986712,33.56295628,43.27637444,45.17517754,51.79252924,47.50080656,
,,,,,,,,,,26.53281615,25.8418394,25.89101432,16.19784122,28.17651451,28.90909961,33.5855465,34.55897858,34.17039164,27.31394035,30.98639764,29.1514391,27.90974398,32.21682141,30.73973779,24.71801832,23.48705126,20.84896548,20.82261542,22.24792878,23.74807631,28.37553973,27.75546023,25.56703423,23.06815626,24.63990099,25.19091962,24.07357297,25.81776454,23.5300838,23.26327851,24.75494327,24.52003124,25.39469408,25.67585646,24.78193331,25.62464658,28.36683383,29.45197597,30.5722824,29.05189449,26.54289474,26.77924676,27.04525931,28.17504714,29.65693766,29.67522592,28.73165901,27.22857158,30.21433463,
18.36883436,17.56372881,16.45494737,18.37339623,18.86466135,20.26084249,19.45644737,20.1564759,19.3893188,19.66480296,22.73918919,20.2417551,20.31323894,21.38209841,23.17228889,23.69229091,22.2885558,22.8457112,23.60549422,25.94664928,25.72981767,25.94430226,21.55988646,19.78151126,18.93074176,20.00977669,17.83419879,18.31057874,22.75126853,23.10624119,23.27060354,23.42627673,23.32059903,23.02057622,24.92335243,20.96587176,21.57212184,22.59693366,23.69316212,22.57876667,22.95818123,20.83501268,20.70577508,21.09587417,22.11755825,21.64402786,22.82291704,23.11880995,24.10684385,22.88891649,22.79309499,23.28120862,23.88655517,22.49338333,21.87150179,23.3130633,23.62131194,22.90497229,22.73001295,21.08773954,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.31471738,18.27123958,28.18570453,25.36186207,19.87046791,36.61135146,40.447212,21.74562229,10.29731817,22.21825032,19.78304127,17.48692847,19.12166232,23.23349665,23.38434006,,
25.99889348,23.47671845,16.97350222,19.24130228,20.71018062,22.07541621,23.24532138,20.46501496,21.24664505,22.06045779,25.42590576,25.60334546,24.75262393,25.95147627,26.78423787,28.61483252,27.76327612,28.33361589,29.76092163,28.49340263,28.63992053,28.85320895,27.37825104,26.48532521,26.47921723,27.90358446,27.3097516,27.92437924,29.14369006,29.67180184,28.13507216,28.68801731,29.78879054,30.54627558,29.71179036,28.82252134,28.1234184,27.67717597,26.48732821,25.41925171,25.68945914,26.45758506,26.18567938,27.85014443,29.74151485,29.41668945,29.79538326,30.85023903,31.72575525,31.3082299,32.50117692,32.70318582,32.56460339,32.23434752,31.75715016,30.4968723,29.84765322,30.08771489,30.28942381,30.0612548,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.76315789,16.80785124,14.72110269,15.2046342,14.70324675,19.73462097,19.09791856,19.93958899,21.16539054,18.72711477,21.88010264,17.35547341,20.83022341,17.92931736,21.04592109,19.84554883,21.40813523,23.71268662,27.93270505,25.74248352,24.46809484,26.91313396,28.92717638,28.80804796,30.29522526,30.40357525,32.50968821,32.27294348,32.32877216,34.54256419,
,,,,,,,17.39216374,17.08132587,17.34084562,15.27731721,16.0058257,17.08612917,16.88687405,13.53295457,15.5218721,13.36337963,15.58858407,15.91783593,15.47452634,,,,,,12.84284932,16.63634227,20.15162433,18.50080202,21.33886863,19.09127106,17.11453195,20.81833292,15.46444522,20.67475278,21.1720845,19.3917498,20.66446268,19.80431638,17.89321376,17.17565756,20.48951646,15.74576558,20.81183597,21.62901962,20.88189177,21.19244855,23.87413706,24.11794257,21.99955496,24.02574505,19.72344879,17.18306267,19.3229173,20.16095775,20.76089776,23.9626488,21.58921477,20.4583026,21.58579277,
,,,,,,,,,,30.02684193,26.64201153,22.88991544,20.27515715,24.88435567,21.56203669,25.22799608,23.82014913,21.51482521,23.37164517,22.57686505,24.83642783,28.93152305,27.48765096,26.51172779,25.78056083,23.39094667,25.23852987,26.40661631,27.15323175,30.62667752,28.9600176,25.27804404,27.37688378,28.09763205,25.71211781,26.73542795,24.54833576,25.7735485,23.56129683,26.91135785,20.72191107,17.35848791,22.83870256,24.03056776,27.68566841,23.59813682,23.55801789,22.12862724,20.03188682,22.27674606,17.68170748,17.15541385,16.17427861,15.66424444,24.14010234,24.53652714,22.46295023,21.77730084,22.34322443,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.63496381,18.86645313,23.18220932,29.18759756,29.88020369,31.5157198,31.71967505,33.27945094,34.44031133,32.1870246,30.64197908,,
23.86477909,24.84151752,23.15924458,19.59265701,21.83757779,24.00910414,24.07875133,24.85563656,28.53621299,28.50684193,30.4550743,27.32182899,29.34184448,28.0507018,28.62466625,36.07642992,38.64208943,40.50226554,36.85863741,29.61142044,38.89271789,36.2591866,29.90287094,33.70526681,32.31284762,27.78009049,26.09770354,23.04009287,22.69228962,26.18884281,29.39376299,31.70741221,31.36848879,27.00422544,24.67962995,26.92875889,28.68878313,26.63692403,27.4784511,26.2347061,26.81305661,28.79214239,27.77768527,29.59882237,30.50615034,28.40987596,28.58631359,29.88320554,32.79166341,32.53845877,32.04755418,29.83237388,30.80940135,32.03020245,32.25134125,30.33661751,29.76812666,29.64079647,29.46849204,33.81136143,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.38840423,23.43569272,18.76108628,15.41392518,16.63114309,17.72650488,23.92800797,34.7571406,41.17661275,26.94314346,21.76993303,19.32886157,20.5856588,19.60638588,20.22139308,20.09515908,26.104569,30.22280757,31.91485118,31.94049483,
